"","subject","item","list","phrase","word","raw_rt","sentence","removed_rt","subject2","rt","accessible_G","inaccessible_G","accessible","inaccessible"
"134682",40,23,"binding2","5","himself",885,"The old lady said that Mr. George allowed himself to rest after exercising.",885,"40/5",885,"Accessible_Match","Inaccessible_Mismatch",-0.5,0.5
"135374",41,23,"binding2","5","himself",566,"The old lady said that Mr. George allowed himself to rest after exercising.",566,"41/5",566,"Accessible_Match","Inaccessible_Mismatch",-0.5,0.5
"146304",45,23,"binding2","5","himself",762,"The old lady said that Mr. George allowed himself to rest after exercising.",762,"45/5",762,"Accessible_Match","Inaccessible_Mismatch",-0.5,0.5
"151525",46,23,"binding2","5","himself",1114,"The old lady said that Mr. George allowed himself to rest after exercising.",1114,"46/5",1114,"Accessible_Match","Inaccessible_Mismatch",-0.5,0.5
"155129",47,23,"binding2","5","himself",694,"The old lady said that Mr. George allowed himself to rest after exercising.",694,"47/5",694,"Accessible_Match","Inaccessible_Mismatch",-0.5,0.5
"43154",10,23,"binding3","5","herself",499,"The old lady said that Mr. George allowed herself to rest after exercising.",499,"10/5",499,"Accessible_Mismatch","Inaccessible_Match",0.5,-0.5
"52813",13,23,"binding3","5","herself",500,"The old lady said that Mr. George allowed herself to rest after exercising.",500,"13/5",500,"Accessible_Mismatch","Inaccessible_Match",0.5,-0.5
"53624",14,23,"binding3","5","herself",592,"The old lady said that Mr. George allowed herself to rest after exercising.",592,"14/5",592,"Accessible_Mismatch","Inaccessible_Match",0.5,-0.5
"58145",15,23,"binding3","5","herself",733,"The old lady said that Mr. George allowed herself to rest after exercising.",733,"15/5",733,"Accessible_Mismatch","Inaccessible_Match",0.5,-0.5
"64163",18,23,"binding3","5","herself",566,"The old lady said that Mr. George allowed herself to rest after exercising.",566,"18/5",566,"Accessible_Mismatch","Inaccessible_Match",0.5,-0.5
"75220",21,23,"binding3","5","herself",469,"The old lady said that Mr. George allowed herself to rest after exercising.",469,"21/5",469,"Accessible_Mismatch","Inaccessible_Match",0.5,-0.5
"83737",23,23,"binding3","5","herself",644,"The old lady said that Mr. George allowed herself to rest after exercising.",644,"23/5",644,"Accessible_Mismatch","Inaccessible_Match",0.5,-0.5
"130637",39,23,"binding3","5","herself",2287,"The old lady said that Mr. George allowed herself to rest after exercising.",2287,"39/5",NA,"Accessible_Mismatch","Inaccessible_Match",0.5,-0.5
"138012",42,23,"binding3","5","herself",1407,"The old lady said that Mr. George allowed herself to rest after exercising.",1407,"42/5",1407,"Accessible_Mismatch","Inaccessible_Match",0.5,-0.5
"140356",43,23,"binding3","5","herself",391,"The old lady said that Mr. George allowed herself to rest after exercising.",391,"43/5",391,"Accessible_Mismatch","Inaccessible_Match",0.5,-0.5
"14484",1,23,"binding4","5","herself",658,"The old man said that Mr. George allowed herself to rest after exercising.",658,"1/5",658,"Accessible_Mismatch","Inaccessible_Mismatch",0.5,0.5
"28850",4,23,"binding4","5","herself",320,"The old man said that Mr. George allowed herself to rest after exercising.",320,"4/5",320,"Accessible_Mismatch","Inaccessible_Mismatch",0.5,0.5
"33916",6,23,"binding4","5","herself",444,"The old man said that Mr. George allowed herself to rest after exercising.",444,"6/5",444,"Accessible_Mismatch","Inaccessible_Mismatch",0.5,0.5
"41957",9,23,"binding4","5","herself",544,"The old man said that Mr. George allowed herself to rest after exercising.",544,"9/5",544,"Accessible_Mismatch","Inaccessible_Mismatch",0.5,0.5
"49755",12,23,"binding4","5","herself",711,"The old man said that Mr. George allowed herself to rest after exercising.",711,"12/5",711,"Accessible_Mismatch","Inaccessible_Mismatch",0.5,0.5
"59166",16,23,"binding4","5","herself",435,"The old man said that Mr. George allowed herself to rest after exercising.",435,"16/5",435,"Accessible_Mismatch","Inaccessible_Mismatch",0.5,0.5
"68145",19,23,"binding4","5","herself",465,"The old man said that Mr. George allowed herself to rest after exercising.",465,"19/5",465,"Accessible_Mismatch","Inaccessible_Mismatch",0.5,0.5
"80244",22,23,"binding4","5","herself",519,"The old man said that Mr. George allowed herself to rest after exercising.",519,"22/5",519,"Accessible_Mismatch","Inaccessible_Mismatch",0.5,0.5
"87292",24,23,"binding4","5","herself",326,"The old man said that Mr. George allowed herself to rest after exercising.",326,"24/5",326,"Accessible_Mismatch","Inaccessible_Mismatch",0.5,0.5
"92332",25,23,"binding4","5","herself",545,"The old man said that Mr. George allowed herself to rest after exercising.",545,"25/5",545,"Accessible_Mismatch","Inaccessible_Mismatch",0.5,0.5
"100351",28,23,"binding4","5","herself",447,"The old man said that Mr. George allowed herself to rest after exercising.",447,"28/5",447,"Accessible_Mismatch","Inaccessible_Mismatch",0.5,0.5
"104752",30,23,"binding4","5","herself",937,"The old man said that Mr. George allowed herself to rest after exercising.",937,"30/5",NA,"Accessible_Mismatch","Inaccessible_Mismatch",0.5,0.5
"119538",35,23,"binding4","5","herself",916,"The old man said that Mr. George allowed herself to rest after exercising.",916,"35/5",916,"Accessible_Mismatch","Inaccessible_Mismatch",0.5,0.5
"122379",36,23,"binding4","5","herself",600,"The old man said that Mr. George allowed herself to rest after exercising.",600,"36/5",600,"Accessible_Mismatch","Inaccessible_Mismatch",0.5,0.5
"143561",44,23,"binding4","5","herself",564,"The old man said that Mr. George allowed herself to rest after exercising.",564,"44/5",564,"Accessible_Mismatch","Inaccessible_Mismatch",0.5,0.5
"15450",1,24,"binding1","5","himself",501,"The man said that Mr. James allowed himself to take a break while studying.",501,"1/5",501,"Accessible_Match","Inaccessible_Match",-0.5,-0.5
"26645",4,24,"binding1","5","himself",640,"The man said that Mr. James allowed himself to take a break while studying.",640,"4/5",640,"Accessible_Match","Inaccessible_Match",-0.5,-0.5
"32467",6,24,"binding1","5","himself",659,"The man said that Mr. James allowed himself to take a break while studying.",659,"6/5",659,"Accessible_Match","Inaccessible_Match",-0.5,-0.5
"41474",9,24,"binding1","5","himself",484,"The man said that Mr. James allowed himself to take a break while studying.",484,"9/5",484,"Accessible_Match","Inaccessible_Match",-0.5,-0.5
"48138",12,24,"binding1","5","himself",1042,"The man said that Mr. James allowed himself to take a break while studying.",1042,"12/5",NA,"Accessible_Match","Inaccessible_Match",-0.5,-0.5
"58515",16,24,"binding1","5","himself",652,"The man said that Mr. James allowed himself to take a break while studying.",652,"16/5",652,"Accessible_Match","Inaccessible_Match",-0.5,-0.5
"67284",19,24,"binding1","5","himself",1474,"The man said that Mr. James allowed himself to take a break while studying.",1474,"19/5",NA,"Accessible_Match","Inaccessible_Match",-0.5,-0.5
"80706",22,24,"binding1","5","himself",564,"The man said that Mr. James allowed himself to take a break while studying.",564,"22/5",564,"Accessible_Match","Inaccessible_Match",-0.5,-0.5
"85507",24,24,"binding1","5","himself",747,"The man said that Mr. James allowed himself to take a break while studying.",747,"24/5",NA,"Accessible_Match","Inaccessible_Match",-0.5,-0.5
"90778",25,24,"binding1","5","himself",591,"The man said that Mr. James allowed himself to take a break while studying.",591,"25/5",591,"Accessible_Match","Inaccessible_Match",-0.5,-0.5
"98503",28,24,"binding1","5","himself",681,"The man said that Mr. James allowed himself to take a break while studying.",681,"28/5",681,"Accessible_Match","Inaccessible_Match",-0.5,-0.5
"103576",30,24,"binding1","5","himself",748,"The man said that Mr. James allowed himself to take a break while studying.",748,"30/5",748,"Accessible_Match","Inaccessible_Match",-0.5,-0.5
"120420",35,24,"binding1","5","himself",2623,"The man said that Mr. James allowed himself to take a break while studying.",2623,"35/5",NA,"Accessible_Match","Inaccessible_Match",-0.5,-0.5
"122736",36,24,"binding1","5","himself",845,"The man said that Mr. James allowed himself to take a break while studying.",845,"36/5",845,"Accessible_Match","Inaccessible_Match",-0.5,-0.5
"143666",44,24,"binding1","5","himself",415,"The man said that Mr. James allowed himself to take a break while studying.",415,"44/5",415,"Accessible_Match","Inaccessible_Match",-0.5,-0.5
"22293",2,24,"binding2","5","himself",374,"the woman said that Mr. James allowed himself to take a break while studying.",374,"2/5",374,"Accessible_Match","Inaccessible_Mismatch",-0.5,0.5
"63295",17,24,"binding2","5","himself",368,"the woman said that Mr. James allowed himself to take a break while studying.",368,"17/5",368,"Accessible_Match","Inaccessible_Mismatch",-0.5,0.5
"97153",27,24,"binding2","5","himself",34,"the woman said that Mr. James allowed himself to take a break while studying.",NA,"27/5",NA,"Accessible_Match","Inaccessible_Mismatch",-0.5,0.5
"108181",31,24,"binding2","5","himself",522,"the woman said that Mr. James allowed himself to take a break while studying.",522,"31/5",522,"Accessible_Match","Inaccessible_Mismatch",-0.5,0.5
"114409",33,24,"binding2","5","himself",4001,"the woman said that Mr. James allowed himself to take a break while studying.",4001,"33/5",NA,"Accessible_Match","Inaccessible_Mismatch",-0.5,0.5
"118636",34,24,"binding2","5","himself",448,"the woman said that Mr. James allowed himself to take a break while studying.",448,"34/5",448,"Accessible_Match","Inaccessible_Mismatch",-0.5,0.5
"159271",48,24,"binding2","5","himself",385,"the woman said that Mr. James allowed himself to take a break while studying.",385,"48/5",385,"Accessible_Match","Inaccessible_Mismatch",-0.5,0.5
"162637",49,24,"binding2","5","himself",454,"the woman said that Mr. James allowed himself to take a break while studying.",454,"49/5",454,"Accessible_Match","Inaccessible_Mismatch",-0.5,0.5
"25974",3,24,"binding3","5","herself",502,"the woman said that Mr. James allowed herself to take a break while studying.",502,"3/5",502,"Accessible_Mismatch","Inaccessible_Match",0.5,-0.5
"31383",5,24,"binding3","5","herself",303,"the woman said that Mr. James allowed herself to take a break while studying.",303,"5/5",303,"Accessible_Mismatch","Inaccessible_Match",0.5,-0.5
"35630",7,24,"binding3","5","herself",360,"the woman said that Mr. James allowed herself to take a break while studying.",360,"7/5",360,"Accessible_Mismatch","Inaccessible_Match",0.5,-0.5
"38030",8,24,"binding3","5","herself",439,"the woman said that Mr. James allowed herself to take a break while studying.",439,"8/5",439,"Accessible_Mismatch","Inaccessible_Match",0.5,-0.5
"46535",11,24,"binding3","5","herself",509,"the woman said that Mr. James allowed herself to take a break while studying.",509,"11/5",509,"Accessible_Mismatch","Inaccessible_Match",0.5,-0.5
"72847",20,24,"binding3","5","herself",599,"the woman said that Mr. James allowed herself to take a break while studying.",599,"20/5",599,"Accessible_Mismatch","Inaccessible_Match",0.5,-0.5
"94676",26,24,"binding3","5","herself",534,"the woman said that Mr. James allowed herself to take a break while studying.",534,"26/5",534,"Accessible_Mismatch","Inaccessible_Match",0.5,-0.5
"101526",29,24,"binding3","5","herself",760,"the woman said that Mr. James allowed herself to take a break while studying.",760,"29/5",760,"Accessible_Mismatch","Inaccessible_Match",0.5,-0.5
"110393",32,24,"binding3","5","herself",351,"the woman said that Mr. James allowed herself to take a break while studying.",351,"32/5",NA,"Accessible_Mismatch","Inaccessible_Match",0.5,-0.5
"126739",37,24,"binding3","5","herself",430,"the woman said that Mr. James allowed herself to take a break while studying.",430,"37/5",430,"Accessible_Mismatch","Inaccessible_Match",0.5,-0.5
"127411",38,24,"binding3","5","herself",1744,"the woman said that Mr. James allowed herself to take a break while studying.",1744,"38/5",1744,"Accessible_Mismatch","Inaccessible_Match",0.5,-0.5
"133128",40,24,"binding3","5","herself",606,"the woman said that Mr. James allowed herself to take a break while studying.",606,"40/5",606,"Accessible_Mismatch","Inaccessible_Match",0.5,-0.5
"136655",41,24,"binding3","5","herself",636,"the woman said that Mr. James allowed herself to take a break while studying.",636,"41/5",636,"Accessible_Mismatch","Inaccessible_Match",0.5,-0.5
"147816",45,24,"binding3","5","herself",502,"the woman said that Mr. James allowed herself to take a break while studying.",502,"45/5",502,"Accessible_Mismatch","Inaccessible_Match",0.5,-0.5
"153037",46,24,"binding3","5","herself",2624,"the woman said that Mr. James allowed herself to take a break while studying.",2624,"46/5",NA,"Accessible_Mismatch","Inaccessible_Match",0.5,-0.5
"153995",47,24,"binding3","5","herself",1357,"the woman said that Mr. James allowed herself to take a break while studying.",1357,"47/5",NA,"Accessible_Mismatch","Inaccessible_Match",0.5,-0.5
"44057",10,24,"binding4","5","herself",357,"The man said that Mr. James allowed herself to take a break while studying.",357,"10/5",357,"Accessible_Mismatch","Inaccessible_Mismatch",0.5,0.5
"51889",13,24,"binding4","5","herself",618,"The man said that Mr. James allowed herself to take a break while studying.",618,"13/5",618,"Accessible_Mismatch","Inaccessible_Mismatch",0.5,0.5
"53393",14,24,"binding4","5","herself",617,"The man said that Mr. James allowed herself to take a break while studying.",617,"14/5",617,"Accessible_Mismatch","Inaccessible_Mismatch",0.5,0.5
"57935",15,24,"binding4","5","herself",538,"The man said that Mr. James allowed herself to take a break while studying.",538,"15/5",538,"Accessible_Mismatch","Inaccessible_Mismatch",0.5,0.5
"64415",18,24,"binding4","5","herself",522,"The man said that Mr. James allowed herself to take a break while studying.",522,"18/5",522,"Accessible_Mismatch","Inaccessible_Mismatch",0.5,0.5
"75115",21,24,"binding4","5","herself",700,"The man said that Mr. James allowed herself to take a break while studying.",700,"21/5",700,"Accessible_Mismatch","Inaccessible_Mismatch",0.5,0.5
"84031",23,24,"binding4","5","herself",1077,"The man said that Mr. James allowed herself to take a break while studying.",1077,"23/5",1077,"Accessible_Mismatch","Inaccessible_Mismatch",0.5,0.5
"131687",39,24,"binding4","5","herself",473,"The man said that Mr. James allowed herself to take a break while studying.",473,"39/5",473,"Accessible_Mismatch","Inaccessible_Mismatch",0.5,0.5
"139797",42,24,"binding4","5","herself",1395,"The man said that Mr. James allowed herself to take a break while studying.",1395,"42/5",1395,"Accessible_Mismatch","Inaccessible_Mismatch",0.5,0.5
