"","subject","item","list","phrase","word","raw_rt","sentence","removed_rt","subject2","rt","accessible_G","inaccessible_G","accessible","inaccessible"
"132751",40,22,"binding1","6","in the library",1327,"The king heard that Mr. Thomas read about himself in the library that morning.",1327,"40/6",1327,"Accessible_Match","Inaccessible_Match",-0.5,-0.5
"135606",41,22,"binding1","6","in the library",3437,"The king heard that Mr. Thomas read about himself in the library that morning.",3437,"41/6",NA,"Accessible_Match","Inaccessible_Match",-0.5,-0.5
"145675",45,22,"binding1","6","in the library",685,"The king heard that Mr. Thomas read about himself in the library that morning.",685,"45/6",685,"Accessible_Match","Inaccessible_Match",-0.5,-0.5
"152870",46,22,"binding1","6","in the library",1152,"The king heard that Mr. Thomas read about himself in the library that morning.",1152,"46/6",1152,"Accessible_Match","Inaccessible_Match",-0.5,-0.5
"156033",47,22,"binding1","6","in the library",1076,"The king heard that Mr. Thomas read about himself in the library that morning.",1076,"47/6",1076,"Accessible_Match","Inaccessible_Match",-0.5,-0.5
"44415",10,22,"binding2","6","in the library",796,"The queen heard that Mr. Thomas read about himself in the library that morning.",796,"10/6",796,"Accessible_Match","Inaccessible_Mismatch",-0.5,0.5
"52100",13,22,"binding2","6","in the library",719,"The queen heard that Mr. Thomas read about himself in the library that morning.",719,"13/6",719,"Accessible_Match","Inaccessible_Mismatch",-0.5,0.5
"53184",14,22,"binding2","6","in the library",806,"The queen heard that Mr. Thomas read about himself in the library that morning.",806,"14/6",806,"Accessible_Match","Inaccessible_Mismatch",-0.5,0.5
"56193",15,22,"binding2","6","in the library",978,"The queen heard that Mr. Thomas read about himself in the library that morning.",978,"15/6",978,"Accessible_Match","Inaccessible_Mismatch",-0.5,0.5
"63891",18,22,"binding2","6","in the library",950,"The queen heard that Mr. Thomas read about himself in the library that morning.",950,"18/6",950,"Accessible_Match","Inaccessible_Mismatch",-0.5,0.5
"74864",21,22,"binding2","6","in the library",654,"The queen heard that Mr. Thomas read about himself in the library that morning.",654,"21/6",654,"Accessible_Match","Inaccessible_Mismatch",-0.5,0.5
"84137",23,22,"binding2","6","in the library",757,"The queen heard that Mr. Thomas read about himself in the library that morning.",757,"23/6",757,"Accessible_Match","Inaccessible_Mismatch",-0.5,0.5
"131835",39,22,"binding2","6","in the library",813,"The queen heard that Mr. Thomas read about himself in the library that morning.",813,"39/6",813,"Accessible_Match","Inaccessible_Mismatch",-0.5,0.5
"138328",42,22,"binding2","6","in the library",643,"The queen heard that Mr. Thomas read about himself in the library that morning.",643,"42/6",643,"Accessible_Match","Inaccessible_Mismatch",-0.5,0.5
"142499",43,22,"binding2","6","in the library",432,"The queen heard that Mr. Thomas read about himself in the library that morning.",432,"43/6",432,"Accessible_Match","Inaccessible_Mismatch",-0.5,0.5
"14989",1,22,"binding3","6","in the library",702,"The queen heard that Mr. Thomas read about herself in the library that morning.",702,"1/6",702,"Accessible_Mismatch","Inaccessible_Match",0.5,-0.5
"28956",4,22,"binding3","6","in the library",271,"The queen heard that Mr. Thomas read about herself in the library that morning.",271,"4/6",271,"Accessible_Mismatch","Inaccessible_Match",0.5,-0.5
"32951",6,22,"binding3","6","in the library",360,"The queen heard that Mr. Thomas read about herself in the library that morning.",360,"6/6",360,"Accessible_Mismatch","Inaccessible_Match",0.5,-0.5
"41622",9,22,"binding3","6","in the library",493,"The queen heard that Mr. Thomas read about herself in the library that morning.",493,"9/6",493,"Accessible_Mismatch","Inaccessible_Match",0.5,-0.5
"47866",12,22,"binding3","6","in the library",646,"The queen heard that Mr. Thomas read about herself in the library that morning.",646,"12/6",646,"Accessible_Mismatch","Inaccessible_Match",0.5,-0.5
"59860",16,22,"binding3","6","in the library",200,"The queen heard that Mr. Thomas read about herself in the library that morning.",200,"16/6",200,"Accessible_Mismatch","Inaccessible_Match",0.5,-0.5
"67936",19,22,"binding3","6","in the library",626,"The queen heard that Mr. Thomas read about herself in the library that morning.",626,"19/6",626,"Accessible_Mismatch","Inaccessible_Match",0.5,-0.5
"79741",22,22,"binding3","6","in the library",865,"The queen heard that Mr. Thomas read about herself in the library that morning.",865,"22/6",865,"Accessible_Mismatch","Inaccessible_Match",0.5,-0.5
"86222",24,22,"binding3","6","in the library",626,"The queen heard that Mr. Thomas read about herself in the library that morning.",626,"24/6",626,"Accessible_Mismatch","Inaccessible_Match",0.5,-0.5
"92585",25,22,"binding3","6","in the library",703,"The queen heard that Mr. Thomas read about herself in the library that morning.",703,"25/6",703,"Accessible_Mismatch","Inaccessible_Match",0.5,-0.5
"99428",28,22,"binding3","6","in the library",905,"The queen heard that Mr. Thomas read about herself in the library that morning.",905,"28/6",905,"Accessible_Mismatch","Inaccessible_Match",0.5,-0.5
"105194",30,22,"binding3","6","in the library",869,"The queen heard that Mr. Thomas read about herself in the library that morning.",869,"30/6",869,"Accessible_Mismatch","Inaccessible_Match",0.5,-0.5
"121681",35,22,"binding3","6","in the library",682,"The queen heard that Mr. Thomas read about herself in the library that morning.",682,"35/6",682,"Accessible_Mismatch","Inaccessible_Match",0.5,-0.5
"123808",36,22,"binding3","6","in the library",732,"The queen heard that Mr. Thomas read about herself in the library that morning.",732,"36/6",732,"Accessible_Mismatch","Inaccessible_Match",0.5,-0.5
"145221",44,22,"binding3","6","in the library",614,"The queen heard that Mr. Thomas read about herself in the library that morning.",614,"44/6",614,"Accessible_Mismatch","Inaccessible_Match",0.5,-0.5
"21370",2,22,"binding4","6","in the library",819,"The king heard that Mr. Thomas read about herself in the library that morning.",819,"2/6",819,"Accessible_Mismatch","Inaccessible_Mismatch",0.5,0.5
"63191",17,22,"binding4","6","in the library",489,"The king heard that Mr. Thomas read about herself in the library that morning.",489,"17/6",489,"Accessible_Mismatch","Inaccessible_Mismatch",0.5,0.5
"95978",27,22,"binding4","6","in the library",836,"The king heard that Mr. Thomas read about herself in the library that morning.",836,"27/6",836,"Accessible_Mismatch","Inaccessible_Mismatch",0.5,0.5
"106187",31,22,"binding4","6","in the library",954,"The king heard that Mr. Thomas read about herself in the library that morning.",954,"31/6",954,"Accessible_Mismatch","Inaccessible_Mismatch",0.5,0.5
"114515",33,22,"binding4","6","in the library",1403,"The king heard that Mr. Thomas read about herself in the library that morning.",1403,"33/6",1403,"Accessible_Mismatch","Inaccessible_Mismatch",0.5,0.5
"118280",34,22,"binding4","6","in the library",824,"The king heard that Mr. Thomas read about herself in the library that morning.",824,"34/6",824,"Accessible_Mismatch","Inaccessible_Mismatch",0.5,0.5
"158936",48,22,"binding4","6","in the library",838,"The king heard that Mr. Thomas read about herself in the library that morning.",838,"48/6",838,"Accessible_Mismatch","Inaccessible_Mismatch",0.5,0.5
"163940",49,22,"binding4","6","in the library",583,"The king heard that Mr. Thomas read about herself in the library that morning.",583,"49/6",583,"Accessible_Mismatch","Inaccessible_Mismatch",0.5,0.5
"23533",2,23,"binding1","6","to rest",409,"The old man said that Mr. George allowed himself to rest after exercising.",409,"2/6",409,"Accessible_Match","Inaccessible_Match",-0.5,-0.5
"61910",17,23,"binding1","6","to rest",382,"The old man said that Mr. George allowed himself to rest after exercising.",382,"17/6",382,"Accessible_Match","Inaccessible_Match",-0.5,-0.5
"96314",27,23,"binding1","6","to rest",514,"The old man said that Mr. George allowed himself to rest after exercising.",514,"27/6",514,"Accessible_Match","Inaccessible_Match",-0.5,-0.5
"108392",31,23,"binding1","6","to rest",601,"The old man said that Mr. George allowed himself to rest after exercising.",601,"31/6",601,"Accessible_Match","Inaccessible_Match",-0.5,-0.5
"114305",33,23,"binding1","6","to rest",805,"The old man said that Mr. George allowed himself to rest after exercising.",805,"33/6",805,"Accessible_Match","Inaccessible_Match",-0.5,-0.5
"117965",34,23,"binding1","6","to rest",770,"The old man said that Mr. George allowed himself to rest after exercising.",770,"34/6",770,"Accessible_Match","Inaccessible_Match",-0.5,-0.5
"160133",48,23,"binding1","6","to rest",465,"The old man said that Mr. George allowed himself to rest after exercising.",465,"48/6",465,"Accessible_Match","Inaccessible_Match",-0.5,-0.5
"161777",49,23,"binding1","6","to rest",630,"The old man said that Mr. George allowed himself to rest after exercising.",630,"49/6",630,"Accessible_Match","Inaccessible_Match",-0.5,-0.5
"25198",3,23,"binding2","6","to rest",537,"The old lady said that Mr. George allowed himself to rest after exercising.",537,"3/6",537,"Accessible_Match","Inaccessible_Mismatch",-0.5,0.5
"31699",5,23,"binding2","6","to rest",313,"The old lady said that Mr. George allowed himself to rest after exercising.",313,"5/6",313,"Accessible_Match","Inaccessible_Mismatch",-0.5,0.5
"36870",7,23,"binding2","6","to rest",173,"The old lady said that Mr. George allowed himself to rest after exercising.",173,"7/6",173,"Accessible_Match","Inaccessible_Mismatch",-0.5,0.5
"38934",8,23,"binding2","6","to rest",424,"The old lady said that Mr. George allowed himself to rest after exercising.",424,"8/6",424,"Accessible_Match","Inaccessible_Mismatch",-0.5,0.5
"45759",11,23,"binding2","6","to rest",387,"The old lady said that Mr. George allowed himself to rest after exercising.",387,"11/6",387,"Accessible_Match","Inaccessible_Mismatch",-0.5,0.5
"73121",20,23,"binding2","6","to rest",697,"The old lady said that Mr. George allowed himself to rest after exercising.",697,"20/6",697,"Accessible_Match","Inaccessible_Mismatch",-0.5,0.5
"94152",26,23,"binding2","6","to rest",499,"The old lady said that Mr. George allowed himself to rest after exercising.",499,"26/6",499,"Accessible_Match","Inaccessible_Mismatch",-0.5,0.5
"101821",29,23,"binding2","6","to rest",603,"The old lady said that Mr. George allowed himself to rest after exercising.",603,"29/6",603,"Accessible_Match","Inaccessible_Mismatch",-0.5,0.5
"110646",32,23,"binding2","6","to rest",490,"The old lady said that Mr. George allowed himself to rest after exercising.",490,"32/6",490,"Accessible_Match","Inaccessible_Mismatch",-0.5,0.5
"126404",37,23,"binding2","6","to rest",466,"The old lady said that Mr. George allowed himself to rest after exercising.",466,"37/6",466,"Accessible_Match","Inaccessible_Mismatch",-0.5,0.5
"128777",38,23,"binding2","6","to rest",269,"The old lady said that Mr. George allowed himself to rest after exercising.",269,"38/6",269,"Accessible_Match","Inaccessible_Mismatch",-0.5,0.5
"134683",40,23,"binding2","6","to rest",1119,"The old lady said that Mr. George allowed himself to rest after exercising.",1119,"40/6",1119,"Accessible_Match","Inaccessible_Mismatch",-0.5,0.5
"135375",41,23,"binding2","6","to rest",1094,"The old lady said that Mr. George allowed himself to rest after exercising.",1094,"41/6",1094,"Accessible_Match","Inaccessible_Mismatch",-0.5,0.5
"146305",45,23,"binding2","6","to rest",661,"The old lady said that Mr. George allowed himself to rest after exercising.",661,"45/6",661,"Accessible_Match","Inaccessible_Mismatch",-0.5,0.5
"151526",46,23,"binding2","6","to rest",936,"The old lady said that Mr. George allowed himself to rest after exercising.",936,"46/6",936,"Accessible_Match","Inaccessible_Mismatch",-0.5,0.5
"155130",47,23,"binding2","6","to rest",797,"The old lady said that Mr. George allowed himself to rest after exercising.",797,"47/6",797,"Accessible_Match","Inaccessible_Mismatch",-0.5,0.5
"43155",10,23,"binding3","6","to rest",373,"The old lady said that Mr. George allowed herself to rest after exercising.",373,"10/6",373,"Accessible_Mismatch","Inaccessible_Match",0.5,-0.5
"52814",13,23,"binding3","6","to rest",482,"The old lady said that Mr. George allowed herself to rest after exercising.",482,"13/6",482,"Accessible_Mismatch","Inaccessible_Match",0.5,-0.5
"53625",14,23,"binding3","6","to rest",415,"The old lady said that Mr. George allowed herself to rest after exercising.",415,"14/6",415,"Accessible_Mismatch","Inaccessible_Match",0.5,-0.5
"58146",15,23,"binding3","6","to rest",782,"The old lady said that Mr. George allowed herself to rest after exercising.",782,"15/6",782,"Accessible_Mismatch","Inaccessible_Match",0.5,-0.5
"64164",18,23,"binding3","6","to rest",573,"The old lady said that Mr. George allowed herself to rest after exercising.",573,"18/6",573,"Accessible_Mismatch","Inaccessible_Match",0.5,-0.5
"75221",21,23,"binding3","6","to rest",778,"The old lady said that Mr. George allowed herself to rest after exercising.",778,"21/6",778,"Accessible_Mismatch","Inaccessible_Match",0.5,-0.5
"83738",23,23,"binding3","6","to rest",823,"The old lady said that Mr. George allowed herself to rest after exercising.",823,"23/6",823,"Accessible_Mismatch","Inaccessible_Match",0.5,-0.5
"130638",39,23,"binding3","6","to rest",1043,"The old lady said that Mr. George allowed herself to rest after exercising.",1043,"39/6",1043,"Accessible_Mismatch","Inaccessible_Match",0.5,-0.5
"138013",42,23,"binding3","6","to rest",863,"The old lady said that Mr. George allowed herself to rest after exercising.",863,"42/6",863,"Accessible_Mismatch","Inaccessible_Match",0.5,-0.5
"140357",43,23,"binding3","6","to rest",463,"The old lady said that Mr. George allowed herself to rest after exercising.",463,"43/6",463,"Accessible_Mismatch","Inaccessible_Match",0.5,-0.5
"14485",1,23,"binding4","6","to rest",504,"The old man said that Mr. George allowed herself to rest after exercising.",504,"1/6",504,"Accessible_Mismatch","Inaccessible_Mismatch",0.5,0.5
"28851",4,23,"binding4","6","to rest",291,"The old man said that Mr. George allowed herself to rest after exercising.",291,"4/6",291,"Accessible_Mismatch","Inaccessible_Mismatch",0.5,0.5
"33917",6,23,"binding4","6","to rest",563,"The old man said that Mr. George allowed herself to rest after exercising.",563,"6/6",563,"Accessible_Mismatch","Inaccessible_Mismatch",0.5,0.5
"41958",9,23,"binding4","6","to rest",463,"The old man said that Mr. George allowed herself to rest after exercising.",463,"9/6",463,"Accessible_Mismatch","Inaccessible_Mismatch",0.5,0.5
