"","subject","item","list","phrase","word","rt","sentence","accessible_G","inaccessible_G","accessible","inaccessible"
"28390",4,18,"binding3","7","during the art class.",1632,"Miss Berry said that the young man cut herself with a tool during the art class.","Accessible_Mismatch","Inaccessible_Match","0.5","-0.5"
"34319",6,18,"binding3","1","Miss Berry",419,"Miss Berry said that the young man cut herself with a tool during the art class.","Accessible_Mismatch","Inaccessible_Match","0.5","-0.5"
"34333",6,18,"binding3","2","said that",629,"Miss Berry said that the young man cut herself with a tool during the art class.","Accessible_Mismatch","Inaccessible_Match","0.5","-0.5"
"34334",6,18,"binding3","3","the young man",474,"Miss Berry said that the young man cut herself with a tool during the art class.","Accessible_Mismatch","Inaccessible_Match","0.5","-0.5"
"34335",6,18,"binding3","4","cut",376,"Miss Berry said that the young man cut herself with a tool during the art class.","Accessible_Mismatch","Inaccessible_Match","0.5","-0.5"
"34336",6,18,"binding3","5","herself",612,"Miss Berry said that the young man cut herself with a tool during the art class.","Accessible_Mismatch","Inaccessible_Match","0.5","-0.5"
"34337",6,18,"binding3","6","with a tool",409,"Miss Berry said that the young man cut herself with a tool during the art class.","Accessible_Mismatch","Inaccessible_Match","0.5","-0.5"
"34338",6,18,"binding3","7","during the art class.",838,"Miss Berry said that the young man cut herself with a tool during the art class.","Accessible_Mismatch","Inaccessible_Match","0.5","-0.5"
"40344",9,18,"binding3","1","Miss Berry",636,"Miss Berry said that the young man cut herself with a tool during the art class.","Accessible_Mismatch","Inaccessible_Match","0.5","-0.5"
"40358",9,18,"binding3","2","said that",585,"Miss Berry said that the young man cut herself with a tool during the art class.","Accessible_Mismatch","Inaccessible_Match","0.5","-0.5"
"40359",9,18,"binding3","3","the young man",728,"Miss Berry said that the young man cut herself with a tool during the art class.","Accessible_Mismatch","Inaccessible_Match","0.5","-0.5"
"40360",9,18,"binding3","4","cut",421,"Miss Berry said that the young man cut herself with a tool during the art class.","Accessible_Mismatch","Inaccessible_Match","0.5","-0.5"
"40361",9,18,"binding3","5","herself",382,"Miss Berry said that the young man cut herself with a tool during the art class.","Accessible_Mismatch","Inaccessible_Match","0.5","-0.5"
"40362",9,18,"binding3","6","with a tool",757,"Miss Berry said that the young man cut herself with a tool during the art class.","Accessible_Mismatch","Inaccessible_Match","0.5","-0.5"
"40363",9,18,"binding3","7","during the art class.",1540,"Miss Berry said that the young man cut herself with a tool during the art class.","Accessible_Mismatch","Inaccessible_Match","0.5","-0.5"
"49961",12,18,"binding3","1","Miss Berry",295,"Miss Berry said that the young man cut herself with a tool during the art class.","Accessible_Mismatch","Inaccessible_Match","0.5","-0.5"
"49962",12,18,"binding3","2","said that",684,"Miss Berry said that the young man cut herself with a tool during the art class.","Accessible_Mismatch","Inaccessible_Match","0.5","-0.5"
"49963",12,18,"binding3","3","the young man",729,"Miss Berry said that the young man cut herself with a tool during the art class.","Accessible_Mismatch","Inaccessible_Match","0.5","-0.5"
"49964",12,18,"binding3","4","cut",371,"Miss Berry said that the young man cut herself with a tool during the art class.","Accessible_Mismatch","Inaccessible_Match","0.5","-0.5"
"49965",12,18,"binding3","5","herself",350,"Miss Berry said that the young man cut herself with a tool during the art class.","Accessible_Mismatch","Inaccessible_Match","0.5","-0.5"
"49966",12,18,"binding3","6","with a tool",460,"Miss Berry said that the young man cut herself with a tool during the art class.","Accessible_Mismatch","Inaccessible_Match","0.5","-0.5"
"49967",12,18,"binding3","7","during the art class.",1201,"Miss Berry said that the young man cut herself with a tool during the art class.","Accessible_Mismatch","Inaccessible_Match","0.5","-0.5"
"58393",16,18,"binding3","1","Miss Berry",1402,"Miss Berry said that the young man cut herself with a tool during the art class.","Accessible_Mismatch","Inaccessible_Match","0.5","-0.5"
"58407",16,18,"binding3","2","said that",772,"Miss Berry said that the young man cut herself with a tool during the art class.","Accessible_Mismatch","Inaccessible_Match","0.5","-0.5"
"58408",16,18,"binding3","3","the young man",1112,"Miss Berry said that the young man cut herself with a tool during the art class.","Accessible_Mismatch","Inaccessible_Match","0.5","-0.5"
"58409",16,18,"binding3","4","cut",547,"Miss Berry said that the young man cut herself with a tool during the art class.","Accessible_Mismatch","Inaccessible_Match","0.5","-0.5"
"58410",16,18,"binding3","5","herself",917,"Miss Berry said that the young man cut herself with a tool during the art class.","Accessible_Mismatch","Inaccessible_Match","0.5","-0.5"
"58411",16,18,"binding3","6","with a tool",1638,"Miss Berry said that the young man cut herself with a tool during the art class.","Accessible_Mismatch","Inaccessible_Match","0.5","-0.5"
"58412",16,18,"binding3","7","during the art class.",2139,"Miss Berry said that the young man cut herself with a tool during the art class.","Accessible_Mismatch","Inaccessible_Match","0.5","-0.5"
"68204",19,18,"binding3","1","Miss Berry",469,"Miss Berry said that the young man cut herself with a tool during the art class.","Accessible_Mismatch","Inaccessible_Match","0.5","-0.5"
"68205",19,18,"binding3","2","said that",785,"Miss Berry said that the young man cut herself with a tool during the art class.","Accessible_Mismatch","Inaccessible_Match","0.5","-0.5"
"68206",19,18,"binding3","3","the young man",1189,"Miss Berry said that the young man cut herself with a tool during the art class.","Accessible_Mismatch","Inaccessible_Match","0.5","-0.5"
"68207",19,18,"binding3","4","cut",485,"Miss Berry said that the young man cut herself with a tool during the art class.","Accessible_Mismatch","Inaccessible_Match","0.5","-0.5"
"68208",19,18,"binding3","5","herself",471,"Miss Berry said that the young man cut herself with a tool during the art class.","Accessible_Mismatch","Inaccessible_Match","0.5","-0.5"
"68209",19,18,"binding3","6","with a tool",675,"Miss Berry said that the young man cut herself with a tool during the art class.","Accessible_Mismatch","Inaccessible_Match","0.5","-0.5"
"68210",19,18,"binding3","7","during the art class.",1250,"Miss Berry said that the young man cut herself with a tool during the art class.","Accessible_Mismatch","Inaccessible_Match","0.5","-0.5"
"80479",22,18,"binding3","1","Miss Berry",1537,"Miss Berry said that the young man cut herself with a tool during the art class.","Accessible_Mismatch","Inaccessible_Match","0.5","-0.5"
"80493",22,18,"binding3","2","said that",729,"Miss Berry said that the young man cut herself with a tool during the art class.","Accessible_Mismatch","Inaccessible_Match","0.5","-0.5"
"80494",22,18,"binding3","3","the young man",1557,"Miss Berry said that the young man cut herself with a tool during the art class.","Accessible_Mismatch","Inaccessible_Match","0.5","-0.5"
"80495",22,18,"binding3","4","cut",687,"Miss Berry said that the young man cut herself with a tool during the art class.","Accessible_Mismatch","Inaccessible_Match","0.5","-0.5"
"80496",22,18,"binding3","5","herself",463,"Miss Berry said that the young man cut herself with a tool during the art class.","Accessible_Mismatch","Inaccessible_Match","0.5","-0.5"
"80497",22,18,"binding3","6","with a tool",1125,"Miss Berry said that the young man cut herself with a tool during the art class.","Accessible_Mismatch","Inaccessible_Match","0.5","-0.5"
"80498",22,18,"binding3","7","during the art class.",2061,"Miss Berry said that the young man cut herself with a tool during the art class.","Accessible_Mismatch","Inaccessible_Match","0.5","-0.5"
"85994",24,18,"binding3","1","Miss Berry",848,"Miss Berry said that the young man cut herself with a tool during the art class.","Accessible_Mismatch","Inaccessible_Match","0.5","-0.5"
"86008",24,18,"binding3","2","said that",575,"Miss Berry said that the young man cut herself with a tool during the art class.","Accessible_Mismatch","Inaccessible_Match","0.5","-0.5"
"86009",24,18,"binding3","3","the young man",601,"Miss Berry said that the young man cut herself with a tool during the art class.","Accessible_Mismatch","Inaccessible_Match","0.5","-0.5"
"86010",24,18,"binding3","4","cut",422,"Miss Berry said that the young man cut herself with a tool during the art class.","Accessible_Mismatch","Inaccessible_Match","0.5","-0.5"
"86011",24,18,"binding3","5","herself",418,"Miss Berry said that the young man cut herself with a tool during the art class.","Accessible_Mismatch","Inaccessible_Match","0.5","-0.5"
"86012",24,18,"binding3","6","with a tool",513,"Miss Berry said that the young man cut herself with a tool during the art class.","Accessible_Mismatch","Inaccessible_Match","0.5","-0.5"
"86013",24,18,"binding3","7","during the art class.",2694,"Miss Berry said that the young man cut herself with a tool during the art class.","Accessible_Mismatch","Inaccessible_Match","0.5","-0.5"
"91559",25,18,"binding3","1","Miss Berry",1194,"Miss Berry said that the young man cut herself with a tool during the art class.","Accessible_Mismatch","Inaccessible_Match","0.5","-0.5"
"91573",25,18,"binding3","2","said that",479,"Miss Berry said that the young man cut herself with a tool during the art class.","Accessible_Mismatch","Inaccessible_Match","0.5","-0.5"
"91574",25,18,"binding3","3","the young man",606,"Miss Berry said that the young man cut herself with a tool during the art class.","Accessible_Mismatch","Inaccessible_Match","0.5","-0.5"
"91575",25,18,"binding3","4","cut",373,"Miss Berry said that the young man cut herself with a tool during the art class.","Accessible_Mismatch","Inaccessible_Match","0.5","-0.5"
"91576",25,18,"binding3","5","herself",1208,"Miss Berry said that the young man cut herself with a tool during the art class.","Accessible_Mismatch","Inaccessible_Match","0.5","-0.5"
"91577",25,18,"binding3","6","with a tool",800,"Miss Berry said that the young man cut herself with a tool during the art class.","Accessible_Mismatch","Inaccessible_Match","0.5","-0.5"
"91578",25,18,"binding3","7","during the art class.",1667,"Miss Berry said that the young man cut herself with a tool during the art class.","Accessible_Mismatch","Inaccessible_Match","0.5","-0.5"
"98289",28,18,"binding3","1","Miss Berry",890,"Miss Berry said that the young man cut herself with a tool during the art class.","Accessible_Mismatch","Inaccessible_Match","0.5","-0.5"
"98290",28,18,"binding3","2","said that",782,"Miss Berry said that the young man cut herself with a tool during the art class.","Accessible_Mismatch","Inaccessible_Match","0.5","-0.5"
"98291",28,18,"binding3","3","the young man",1135,"Miss Berry said that the young man cut herself with a tool during the art class.","Accessible_Mismatch","Inaccessible_Match","0.5","-0.5"
"98292",28,18,"binding3","4","cut",548,"Miss Berry said that the young man cut herself with a tool during the art class.","Accessible_Mismatch","Inaccessible_Match","0.5","-0.5"
"98293",28,18,"binding3","5","herself",564,"Miss Berry said that the young man cut herself with a tool during the art class.","Accessible_Mismatch","Inaccessible_Match","0.5","-0.5"
"98294",28,18,"binding3","6","with a tool",911,"Miss Berry said that the young man cut herself with a tool during the art class.","Accessible_Mismatch","Inaccessible_Match","0.5","-0.5"
